"County FIPS","County Name","Year","Household Type","Age Group","Total Households","Data Type"
"49","Grand County","2036","All Households","Age 65+","2,391","Estimate"
"49","Grand County","2037","All Households","Age 65+","2,397","Estimate"
"49","Grand County","2038","All Households","Age 65+","2,383","Estimate"
"49","Grand County","2039","All Households","Age 65+","2,379","Estimate"
"49","Grand County","2040","All Households","Age 65+","2,377","Estimate"
"49","Grand County","2041","All Households","Age 65+","2,362","Estimate"
"49","Grand County","2042","All Households","Age 65+","2,341","Estimate"
"49","Grand County","2043","All Households","Age 65+","2,358","Estimate"
"49","Grand County","2044","All Households","Age 65+","2,369","Estimate"
"49","Grand County","2045","All Households","Age 65+","2,398","Estimate"
"49","Grand County","2046","All Households","Age 65+","2,401","Estimate"
"49","Grand County","2047","All Households","Age 65+","2,406","Estimate"
"49","Grand County","2048","All Households","Age 65+","2,404","Estimate"
"49","Grand County","2049","All Households","Age 65+","2,409","Estimate"
"49","Grand County","2050","All Households","Age 65+","2,415","Estimate"
"51","Gunnison County","2010","All Households","Age 65+","908","Estimate"
"51","Gunnison County","2011","All Households","Age 65+","986","Estimate"
"51","Gunnison County","2012","All Households","Age 65+","1,067","Estimate"
"51","Gunnison County","2013","All Households","Age 65+","1,140","Estimate"
"51","Gunnison County","2014","All Households","Age 65+","1,201","Estimate"
"51","Gunnison County","2015","All Households","Age 65+","1,274","Estimate"
"51","Gunnison County","2016","All Households","Age 65+","1,366","Estimate"
"51","Gunnison County","2017","All Households","Age 65+","1,452","Estimate"
"51","Gunnison County","2018","All Households","Age 65+","1,519","Estimate"
"51","Gunnison County","2019","All Households","Age 65+","1,645","Estimate"
"51","Gunnison County","2020","All Households","Age 65+","1,689","Estimate"
"51","Gunnison County","2021","All Households","Age 65+","1,742","Estimate"
"51","Gunnison County","2022","All Households","Age 65+","1,767","Estimate"
"51","Gunnison County","2023","All Households","Age 65+","1,847","Estimate"
"51","Gunnison County","2024","All Households","Age 65+","1,887","Estimate"
"51","Gunnison County","2025","All Households","Age 65+","1,783","Estimate"
"51","Gunnison County","2026","All Households","Age 65+","1,776","Estimate"
"51","Gunnison County","2027","All Households","Age 65+","1,768","Estimate"
"51","Gunnison County","2028","All Households","Age 65+","1,755","Estimate"
"51","Gunnison County","2029","All Households","Age 65+","1,752","Estimate"
"51","Gunnison County","2030","All Households","Age 65+","1,746","Estimate"
"51","Gunnison County","2031","All Households","Age 65+","1,729","Estimate"
"51","Gunnison County","2032","All Households","Age 65+","1,740","Estimate"
"51","Gunnison County","2033","All Households","Age 65+","1,748","Estimate"
"51","Gunnison County","2034","All Households","Age 65+","1,765","Estimate"
"51","Gunnison County","2035","All Households","Age 65+","1,801","Estimate"
"51","Gunnison County","2036","All Households","Age 65+","1,838","Estimate"
"51","Gunnison County","2037","All Households","Age 65+","1,874","Estimate"
"51","Gunnison County","2038","All Households","Age 65+","1,879","Estimate"
"51","Gunnison County","2039","All Households","Age 65+","1,887","Estimate"
"51","Gunnison County","2040","All Households","Age 65+","1,899","Estimate"
"51","Gunnison County","2041","All Households","Age 65+","1,905","Estimate"
"51","Gunnison County","2042","All Households","Age 65+","1,948","Estimate"
"51","Gunnison County","2043","All Households","Age 65+","1,967","Estimate"
"51","Gunnison County","2044","All Households","Age 65+","1,990","Estimate"
"51","Gunnison County","2045","All Households","Age 65+","2,017","Estimate"
"51","Gunnison County","2046","All Households","Age 65+","2,060","Estimate"
"51","Gunnison County","2047","All Households","Age 65+","2,119","Estimate"
"51","Gunnison County","2048","All Households","Age 65+","2,159","Estimate"
"51","Gunnison County","2049","All Households","Age 65+","2,215","Estimate"
"51","Gunnison County","2050","All Households","Age 65+","2,278","Estimate"
"53","Hinsdale County","2010","All Households","Age 65+","87","Estimate"
"53","Hinsdale County","2011","All Households","Age 65+","92","Estimate"
"53","Hinsdale County","2012","All Households","Age 65+","104","Estimate"
"53","Hinsdale County","2013","All Households","Age 65+","112","Estimate"
"53","Hinsdale County","2014","All Households","Age 65+","129","Estimate"
"53","Hinsdale County","2015","All Households","Age 65+","132","Estimate"
"53","Hinsdale County","2016","All Households","Age 65+","137","Estimate"
"53","Hinsdale County","2017","All Households","Age 65+","140","Estimate"
"53","Hinsdale County","2018","All Households","Age 65+","142","Estimate"
"53","Hinsdale County","2019","All Households","Age 65+","155","Estimate"
"53","Hinsdale County","2020","All Households","Age 65+","169","Estimate"
"53","Hinsdale County","2021","All Households","Age 65+","176","Estimate"
"53","Hinsdale County","2022","All Households","Age 65+","181","Estimate"
"53","Hinsdale County","2023","All Households","Age 65+","184","Estimate"
"53","Hinsdale County","2024","All Households","Age 65+","190","Estimate"
"53","Hinsdale County","2025","All Households","Age 65+","177","Estimate"
"53","Hinsdale County","2026","All Households","Age 65+","169","Estimate"
"53","Hinsdale County","2027","All Households","Age 65+","162","Estimate"
"53","Hinsdale County","2028","All Households","Age 65+","155","Estimate"
"53","Hinsdale County","2029","All Households","Age 65+","155","Estimate"
"53","Hinsdale County","2030","All Households","Age 65+","150","Estimate"
"53","Hinsdale County","2031","All Households","Age 65+","155","Estimate"
"53","Hinsdale County","2032","All Households","Age 65+","151","Estimate"
"53","Hinsdale County","2033","All Households","Age 65+","144","Estimate"
"53","Hinsdale County","2034","All Households","Age 65+","138","Estimate"
"53","Hinsdale County","2035","All Households","Age 65+","137","Estimate"
"53","Hinsdale County","2036","All Households","Age 65+","137","Estimate"
"53","Hinsdale County","2037","All Households","Age 65+","131","Estimate"
"53","Hinsdale County","2038","All Households","Age 65+","126","Estimate"
"53","Hinsdale County","2039","All Households","Age 65+","121","Estimate"
"53","Hinsdale County","2040","All Households","Age 65+","118","Estimate"
"53","Hinsdale County","2041","All Households","Age 65+","116","Estimate"
"53","Hinsdale County","2042","All Households","Age 65+","117","Estimate"
"53","Hinsdale County","2043","All Households","Age 65+","114","Estimate"
"53","Hinsdale County","2044","All Households","Age 65+","111","Estimate"
"53","Hinsdale County","2045","All Households","Age 65+","108","Estimate"
"53","Hinsdale County","2046","All Households","Age 65+","104","Estimate"
"53","Hinsdale County","2047","All Households","Age 65+","103","Estimate"
"53","Hinsdale County","2048","All Households","Age 65+","101","Estimate"
"53","Hinsdale County","2049","All Households","Age 65+","103","Estimate"
"53","Hinsdale County","2050","All Households","Age 65+","103","Estimate"
"55","Huerfano County","2010","All Households","Age 65+","971","Estimate"
"55","Huerfano County","2011","All Households","Age 65+","1,176","Estimate"
"55","Huerfano County","2012","All Households","Age 65+","1,201","Estimate"
"55","Huerfano County","2013","All Households","Age 65+","1,254","Estimate"
"55","Huerfano County","2014","All Households","Age 65+","1,306","Estimate"
"55","Huerfano County","2015","All Households","Age 65+","1,339","Estimate"
"55","Huerfano County","2016","All Households","Age 65+","1,352","Estimate"
"55","Huerfano County","2017","All Households","Age 65+","1,364","Estimate"
"55","Huerfano County","2018","All Households","Age 65+","1,363","Estimate"
"55","Huerfano County","2019","All Households","Age 65+","1,407","Estimate"
"55","Huerfano County","2020","All Households","Age 65+","1,427","Estimate"
"55","Huerfano County","2021","All Households","Age 65+","1,466","Estimate"
"55","Huerfano County","2022","All Households","Age 65+","1,508","Estimate"
"55","Huerfano County","2023","All Households","Age 65+","1,540","Estimate"
"55","Huerfano County","2024","All Households","Age 65+","1,573","Estimate"
"55","Huerfano County","2025","All Households","Age 65+","1,596","Estimate"
"55","Huerfano County","2026","All Households","Age 65+","1,617","Estimate"
"55","Huerfano County","2027","All Households","Age 65+","1,631","Estimate"
"55","Huerfano County","2028","All Households","Age 65+","1,623","Estimate"
"55","Huerfano County","2029","All Households","Age 65+","1,612","Estimate"
"55","Huerfano County","2030","All Households","Age 65+","1,589","Estimate"
"55","Huerfano County","2031","All Households","Age 65+","1,552","Estimate"
"55","Huerfano County","2032","All Households","Age 65+","1,540","Estimate"
"55","Huerfano County","2033","All Households","Age 65+","1,506","Estimate"
"55","Huerfano County","2034","All Households","Age 65+","1,490","Estimate"
"55","Huerfano County","2035","All Households","Age 65+","1,449","Estimate"
"55","Huerfano County","2036","All Households","Age 65+","1,417","Estimate"
"55","Huerfano County","2037","All Households","Age 65+","1,377","Estimate"
"55","Huerfano County","2038","All Households","Age 65+","1,342","Estimate"
"55","Huerfano County","2039","All Households","Age 65+","1,300","Estimate"
"55","Huerfano County","2040","All Households","Age 65+","1,264","Estimate"
"55","Huerfano County","2041","All Households","Age 65+","1,229","Estimate"
"55","Huerfano County","2042","All Households","Age 65+","1,196","Estimate"
"55","Huerfano County","2043","All Households","Age 65+","1,171","Estimate"
"55","Huerfano County","2044","All Households","Age 65+","1,146","Estimate"
"55","Huerfano County","2045","All Households","Age 65+","1,122","Estimate"
"55","Huerfano County","2046","All Households","Age 65+","1,099","Estimate"
"55","Huerfano County","2047","All Households","Age 65+","1,072","Estimate"
"55","Huerfano County","2048","All Households","Age 65+","1,056","Estimate"
"55","Huerfano County","2049","All Households","Age 65+","1,042","Estimate"
"55","Huerfano County","2050","All Households","Age 65+","1,041","Estimate"
"57","Jackson County","2010","All Households","Age 65+","153","Estimate"
"57","Jackson County","2011","All Households","Age 65+","173","Estimate"
"57","Jackson County","2012","All Households","Age 65+","179","Estimate"
"57","Jackson County","2013","All Households","Age 65+","178","Estimate"
"57","Jackson County","2014","All Households","Age 65+","180","Estimate"
"57","Jackson County","2015","All Households","Age 65+","190","Estimate"
"57","Jackson County","2016","All Households","Age 65+","194","Estimate"
"57","Jackson County","2017","All Households","Age 65+","194","Estimate"
"57","Jackson County","2018","All Households","Age 65+","203","Estimate"
"57","Jackson County","2019","All Households","Age 65+","207","Estimate"
"57","Jackson County","2020","All Households","Age 65+","210","Estimate"
"57","Jackson County","2021","All Households","Age 65+","217","Estimate"
"57","Jackson County","2022","All Households","Age 65+","232","Estimate"
"57","Jackson County","2023","All Households","Age 65+","238","Estimate"
"57","Jackson County","2024","All Households","Age 65+","249","Estimate"
"57","Jackson County","2025","All Households","Age 65+","237","Estimate"
"57","Jackson County","2026","All Households","Age 65+","232","Estimate"
"57","Jackson County","2027","All Households","Age 65+","233","Estimate"
"57","Jackson County","2028","All Households","Age 65+","234","Estimate"
"57","Jackson County","2029","All Households","Age 65+","229","Estimate"
"57","Jackson County","2030","All Households","Age 65+","233","Estimate"
"57","Jackson County","2031","All Households","Age 65+","233","Estimate"
"57","Jackson County","2032","All Households","Age 65+","230","Estimate"
"57","Jackson County","2033","All Households","Age 65+","225","Estimate"
"57","Jackson County","2034","All Households","Age 65+","230","Estimate"
